"17.
Dirty Dancing
(I) (1987)",(I) (1987),PG-13,100 min,"Drama, Music, Romance",7.0,"65        
        Metascore","Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.","Votes:
244,585
| Gross:
$0.62M"
"18.
Purple Hearts
(2022)",(2022),TV-14,122 min,"Drama, Music, Romance",6.7,"30        
        Metascore","In spite of their many differences, Cassie, a struggling singer-songwriter, and Luke, a troubled Marine, agree to marry solely for military benefits. But when tragedy strikes, the line between real and pretend begins to blur.","Votes:
44,206"
"19.
Almost Famous
(2000)",(2000),R,122 min,"Adventure, Comedy, Drama",7.9,"90        
        Metascore",A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.,"Votes:
285,259
| Gross:
$32.53M"
"20.
Coco
(I) (2017)",(I) (2017),PG,105 min,"Animation, Adventure, Drama",8.4,"81        
        Metascore","Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","Votes:
543,564
| Gross:
$209.73M"
"21.
Chevalier
(2022)",(2022),PG-13,108 min,"Biography, Drama, History",6.5,"67        
        Metascore","Based on factual story of composer Joseph Bologne, Chevalier de Saint-Georges, the illegitimate son of an African enslaved and a French plantation owner, who rises to heights in French society as a composer before an ill-fated love affair.","Votes:
4,209"
"22.
CODA
(2021)",(2021),PG-13,111 min,"Comedy, Drama, Music",8.0,"72        
        Metascore","As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents.","Votes:
148,761"
"23.
Whitney Houston: I Wanna Dance with Somebody
(2022)",(2022),PG-13,144 min,"Biography, Drama, Music",6.6,"51        
        Metascore","A joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, one of the greatest female R&B pop vocalists of all time, tracking her journey from obscurity to musical super stardom.","Votes:
18,178"
"24.
Rocketman
(I) (2019)",(I) (2019),R,121 min,"Biography, Drama, Music",7.3,"69        
        Metascore",A musical fantasy about the fantastical human story of Elton John's breakthrough years.,"Votes:
183,964
| Gross:
$96.37M"
"25.
Vengeance
(II) (2022)",(II) (2022),R,107 min,"Comedy, Music, Mystery",6.8,"65        
        Metascore",A writer from New York City attempts to solve the murder of a girl he hooked up with and travels down south to investigate the circumstances of her death and discover what happened to her.,"Votes:
28,882"
"26.
School of Rock
(2003)",(2003),PG-13,109 min,"Comedy, Music",7.2,"82        
        Metascore","After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn his class into a rock band.","Votes:
318,391
| Gross:
$81.26M"
"28.
Pitch Perfect 2
(2015)",(2015),PG-13,115 min,"Comedy, Music",6.4,"63        
        Metascore","After a humiliating command performance at The Kennedy Center, the Barden Bellas enter an international competition that no American group has ever won in order to regain their status and right to perform.","Votes:
164,601
| Gross:
$184.30M"
"29.
Footloose
(1984)",(1984),PG,107 min,"Drama, Music, Romance",6.6,"42        
        Metascore","A city teenager moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.","Votes:
86,659
| Gross:
$80.04M"
"30.
The Wedding Singer
(1998)",(1998),PG-13,97 min,"Comedy, Music, Romance",6.9,"59        
        Metascore","Robbie, a singer, and Julia, a waitress, are both engaged, but to the wrong people. Fortune intervenes to help them discover each other.","Votes:
156,984
| Gross:
$80.25M"
"31.
Soul
(2020)",(2020),PG,100 min,"Animation, Adventure, Comedy",8.0,"83        
        Metascore","After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.","Votes:
350,717"
"32.
Ray
(I) (2004)",(I) (2004),PG-13,152 min,"Biography, Drama, Music",7.7,"73        
        Metascore","The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.","Votes:
152,975
| Gross:
$75.33M"
"33.
O Brother, Where Art Thou?
(2000)",(2000),PG-13,107 min,"Adventure, Comedy, Crime",7.7,"69        
        Metascore","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","Votes:
321,567
| Gross:
$45.51M"
"35.
The Blues Brothers
(1980)",(1980),R,133 min,"Action, Adventure, Comedy",7.9,"60        
        Metascore","Jake Blues rejoins with his brother Elwood after being released from prison, but the duo has just days to reunite their old R&B band and save the Catholic home where the two were raised, outrunning the police as they tear through Chicago.","Votes:
206,981
| Gross:
$57.23M"
"36.
Forever My Girl
(2018)",(2018),PG,108 min,"Comedy, Drama, Music",6.6,"36        
        Metascore",After being gone for a decade a country star returns home to the love he left behind.,"Votes:
19,747
| Gross:
$16.38M"
"37.
Coyote Ugly
(2000)",(2000),PG-13,100 min,"Comedy, Drama, Music",5.7,"27        
        Metascore","Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell.","Votes:
118,438
| Gross:
$60.79M"
"38.
8 Mile
(2002)",(2002),R,110 min,"Drama, Music",7.2,"77        
        Metascore","Follows a young rapper in the Detroit area, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem.","Votes:
305,196
| Gross:
$116.72M"
"39.
Bill & Ted's Excellent Adventure
(1989)",(1989),PG,90 min,"Adventure, Comedy, Music",6.9,"50        
        Metascore","Two rock-'n-rolling teens, on the verge of failing their class, set out on a quest to make the ultimate school history report after being presented with a time machine.","Votes:
137,146
| Gross:
$40.49M"
"40.
Rio
(2011)",(2011),G,96 min,"Animation, Adventure, Comedy",6.9,"63        
        Metascore","When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.","Votes:
238,774
| Gross:
$143.62M"
"41.
Walk the Line
(2005)",(2005),PG-13,136 min,"Biography, Drama, Music",7.8,"72        
        Metascore","A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.","Votes:
258,720
| Gross:
$119.52M"
"42.
Saturday Night Fever
(1977)",(1977),R,118 min,"Drama, Music",6.8,"77        
        Metascore","Anxious about his future after high school, a 19-year-old Italian-American from Brooklyn tries to escape the harsh reality of his bleak family life by dominating the dance floor at the local disco.","Votes:
84,095
| Gross:
$94.21M"
"43.
Bratz
(2007)",(2007),PG,110 min,"Comedy, Family, Music",3.1,"21        
        Metascore","During their first year of high school, four best girlfriends face off against the domineering student body President, who wants to split them up into different social cliques.","Votes:
24,419
| Gross:
$10.01M"
"44.
Sound of Metal
(2019)",(2019),R,120 min,"Drama, Music",7.7,"82        
        Metascore",A heavy metal drummer's life is turned upside down when he begins to lose his hearing and he must confront a future filled with silence.,"Votes:
139,022"
"45.
Climax
(I) (2018)",(I) (2018),R,97 min,"Drama, Horror, Music",6.9,"67        
        Metascore","French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD.","Votes:
74,282
| Gross:
$0.80M"
"46.
Tenacious D in the Pick of Destiny
(2006)",(2006),R,94 min,"Adventure, Comedy, Music",6.8,"55        
        Metascore","To become the greatest band of all time, two slacker, wannabe-rockers set out on a quest to steal a legendary guitar pick that gives its holders incredible guitar skills, from a maximum security Rock and Roll museum.","Votes:
112,573
| Gross:
$8.32M"
"47.
Trolls
(2016)",(2016),PG,92 min,"Animation, Adventure, Comedy",6.4,"55        
        Metascore","After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends.","Votes:
86,690
| Gross:
$153.71M"
"48.
9 Songs
(2004)",(2004),Not Rated,71 min,"Drama, Music, Romance",4.8,"43        
        Metascore","In London, intense sexual encounters take place between an American college student, named Lisa, and an English scientist, named Matt, between attending rock concerts.","Votes:
23,381
| Gross:
$0.05M"
"49.
The Piano Teacher
(2001)",(2001),R,131 min,"Drama, Music",7.5,"79        
        Metascore",A young man romantically pursues his masochistic piano teacher.,"Votes:
68,189
| Gross:
$1.90M"
"2.
The Little Mermaid
(I) (2023)",(I) (2023),PG,135 min,"Adventure, Family, Fantasy",7.2,"59        
        Metascore",A young mermaid makes a deal with a sea witch to trade her beautiful voice for human legs so she can discover the world above water and impress a prince.,"Votes:
95,023"
"4.
Charlie and the Chocolate Factory
(2005)",(2005),PG,115 min,"Adventure, Comedy, Family",6.7,"72        
        Metascore","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.","Votes:
500,734
| Gross:
$206.46M"
"5.
Willy Wonka & the Chocolate Factory
(1971)",(1971),G,100 min,"Family, Fantasy, Musical",7.8,"67        
        Metascore",A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,"Votes:
211,307
| Gross:
$4.00M"
"7.
Roald Dahl's Matilda the Musical
(2022)",(2022),PG,117 min,"Comedy, Drama, Family",7.0,"72        
        Metascore","An adaptation of the Tony and Olivier award-winning musical. Matilda tells the story of an extraordinary girl who, armed with a sharp mind and a vivid imagination, dares to take a stand to change her story with miraculous results.","Votes:
24,751"
"8.
Sing 2
(2021)",(2021),PG,110 min,"Animation, Adventure, Comedy",7.4,"49        
        Metascore",Buster Moon and his friends must persuade reclusive rock star Clay Calloway to join them for the opening of a new show.,"Votes:
77,024
| Gross:
$162.79M"
"9.
Sing
(2016)",(2016),PG,108 min,"Animation, Comedy, Family",7.1,"59        
        Metascore","In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.","Votes:
180,636
| Gross:
$270.40M"
